epoch_idx,stage,tau,sigma_schnakenberg,sigma_multiscale,sigma_neural
508,W,0.052843,0.000978,0.009793,0.468954
509,W,0.027868,0.006433,0.018386,0.621693
510,W,0.043933,0.000510,0.004763,0.612174
511,W,0.018596,0.002530,0.011365,0.449710
512,W,0.025135,0.004686,0.006223,0.652988
513,W,0.028999,0.001494,0.004180,0.425248
514,W,0.100024,0.000165,0.001003,1.788585
515,W,0.008103,0.001194,0.014557,0.643286
516,W,0.012892,0.001609,0.016002,1.086123
517,W,0.014759,0.001593,0.006876,0.525232
518,W,0.007564,0.001697,0.011456,0.448641
519,W,0.001838,0.001692,0.018124,0.460072
520,W,0.013461,0.000406,0.002410,0.486790
521,W,0.011356,0.001215,0.003556,0.724032
522,W,0.054666,0.001350,0.008786,0.763004
523,W,0.002795,0.000741,0.003139,0.551740
524,W,0.034649,0.003695,0.012490,0.805762
525,W,0.012071,0.000978,0.007487,0.631259
526,W,0.019902,0.003215,0.011124,1.354966
527,W,0.014531,0.001078,0.004048,0.765945
528,W,0.041354,0.001729,0.004608,0.765562
529,W,0.004105,0.000880,0.017639,0.867434
530,W,0.005533,0.001259,0.003296,0.594774
531,W,0.017668,0.002173,0.016107,0.930487
532,W,0.094560,0.001180,0.018888,0.342890
533,W,0.094421,0.003434,0.008624,1.153303
534,W,0.014522,0.000905,0.005611,0.551076
535,W,0.254318,0.000546,0.002656,0.491929
536,W,0.010272,0.000256,0.011777,1.583572
537,W,0.077889,0.000710,0.003819,0.774531
538,W,0.043518,0.002841,0.017013,0.682749
539,W,0.022455,0.000277,0.008445,0.415253
540,W,0.017798,0.001832,0.018652,0.700789
541,W,0.011791,0.000622,0.008029,0.650732
542,W,0.025287,0.000539,0.006011,0.517985
543,W,0.010236,0.003617,0.011541,1.160249
544,W,0.020343,0.003273,0.007976,1.087725
545,W,0.023222,0.000527,0.014105,0.587459
546,W,0.016297,0.001946,0.008838,0.490473
547,W,0.018300,0.002283,0.017419,1.285260
548,W,0.058135,0.003200,0.006450,0.829308
549,W,0.026436,0.002486,0.009207,0.596255
550,W,0.047361,0.003570,0.005679,0.587915
551,W,0.022841,0.001224,0.003694,0.460671
552,W,0.091068,0.002363,0.007575,0.876563
553,W,0.011155,0.002393,0.012770,0.914522
554,W,0.054504,0.005764,0.012381,0.700765
555,W,0.011385,0.004443,0.046106,0.605813
556,W,0.024868,0.002488,0.009351,0.280566
557,W,0.010991,0.001838,0.012230,0.419558
558,W,0.030658,0.001189,0.009114,0.999469
559,W,0.048517,0.000383,0.009377,0.791521
560,W,0.001448,0.001652,0.034950,0.400810
561,W,0.006957,0.000782,0.006879,0.558216
562,W,0.026807,0.001302,0.010871,0.450151
563,W,0.053699,0.002094,0.010918,0.400677
564,W,0.128889,0.001309,0.005710,0.992874
565,W,0.005488,0.001088,0.009739,0.796207
566,W,0.011043,0.001579,0.006512,0.237517
567,W,0.034439,0.000438,0.006293,0.518453
568,W,0.012592,0.002276,0.004167,0.620489
569,W,0.044252,0.000094,0.010870,0.585966
570,W,0.047939,0.001094,0.016553,0.414553
571,W,0.020207,0.001930,0.015087,0.705174
572,W,0.045002,0.001816,0.042130,0.728052
573,W,0.020931,0.002809,0.007876,0.764058
574,W,0.007662,0.004543,0.009607,0.850180
575,W,0.008687,0.006886,0.008375,0.778967
576,W,0.058092,0.004711,0.028484,0.516072
577,W,0.064939,0.001281,0.008644,0.555032
578,W,0.015557,0.002782,0.020055,0.645167
579,W,0.015266,0.000533,0.010102,0.814048
580,W,0.080486,0.001130,0.010796,0.470121
581,W,0.074632,0.001074,0.017134,1.115885
582,W,0.010034,0.001952,0.008880,0.611002
583,W,0.020666,0.001297,0.023574,0.596553
584,W,0.025148,0.001314,0.002370,0.473695
585,W,0.010741,0.002137,0.003718,0.410970
586,W,0.047828,0.003385,0.012480,0.837258
587,W,0.028233,0.002761,0.008543,1.330819
588,W,0.016089,0.003359,0.022407,0.526136
589,W,0.213718,0.000254,0.003574,0.050155
590,W,0.038990,0.000644,0.006253,0.227163
591,W,0.275973,0.000497,0.005802,0.561723
592,W,0.048412,0.002610,0.022478,0.693562
593,W,0.005778,0.001094,0.004208,0.454946
594,W,0.019481,0.001650,0.008421,0.935987
595,W,0.009206,0.002633,0.007885,0.375674
596,W,0.057103,0.000898,0.008074,0.667936
597,W,0.028686,0.003212,0.019989,0.884596
598,W,0.003333,0.003497,0.007596,0.672776
599,W,0.008527,0.001895,0.039232,1.013546
600,W,0.003880,0.000261,0.006815,0.421961
601,W,0.010613,0.001572,0.018034,1.076014
602,W,0.023750,0.001777,0.006283,0.743795
603,W,0.044806,0.001129,0.017860,0.285405
604,W,0.025322,0.001226,0.038714,0.387126
605,W,0.066724,0.003362,0.008684,0.541327
606,W,0.071615,0.004261,0.008820,0.068224
607,W,0.011618,0.001023,0.008083,0.345758
608,W,0.035496,0.000634,0.005672,0.401076
609,W,0.066994,0.001417,0.007445,0.232486
610,W,0.022278,0.000767,0.009556,0.901153
611,W,0.013572,0.000122,0.007352,1.119623
612,W,0.228223,0.000608,0.003469,0.321700
613,W,0.011045,0.000540,0.011872,0.183623
614,W,0.053382,0.000724,0.005621,0.091664
615,W,0.035573,0.001137,0.002392,0.930945
616,W,0.017164,0.000681,0.001728,0.570404
617,W,0.066679,0.000622,0.002207,0.084321
618,W,0.113418,0.000882,0.008764,0.881082
619,W,0.030666,0.000451,0.006533,0.826319
620,W,0.033526,0.000419,0.005566,1.074593
621,W,0.080062,0.002350,0.004167,1.466137
622,W,0.042207,0.000357,0.010104,0.363636
623,W,0.019841,0.000543,0.006858,0.554897
624,W,0.092756,0.000457,0.011733,0.896844
625,W,0.071655,0.000865,0.015144,0.381336
626,W,0.004774,0.002474,0.014399,0.964649
627,W,0.074747,0.000383,0.022153,0.498095
628,W,0.059512,0.001053,0.017327,0.400912
629,W,0.289248,0.000781,0.004548,0.164517
630,W,0.004159,0.001669,0.042365,0.371431
631,W,0.062173,0.000096,0.005482,0.373969
632,W,0.096970,0.001935,0.041829,0.367197
633,W,0.004586,0.001059,0.007599,0.380310
634,W,0.028298,0.000544,0.027789,0.251809
635,W,0.008744,0.001465,0.009993,0.779338
636,W,0.112593,0.000626,0.011421,0.867441
637,W,0.087360,0.003241,0.018405,0.232607
638,W,0.097605,0.002390,0.012165,0.174265
639,W,0.029691,0.002563,0.022108,0.821453
640,W,0.036959,0.000804,0.007499,0.084691
641,W,0.027560,0.004050,0.012666,0.099826
642,W,0.071233,0.003175,0.006292,0.351759
643,N1,0.009733,0.001559,0.003529,0.412138
644,N1,0.055293,0.004987,0.014471,0.499603
645,N1,0.116076,0.003137,0.046478,0.257437
646,N1,0.011392,0.006401,0.018895,0.062027
647,N1,0.004532,0.005863,0.025378,0.052722
648,N2,0.030913,0.006126,0.016794,0.064860
649,N2,0.139539,0.005764,0.025040,0.196707
650,N2,0.026143,0.002025,0.014698,0.105856
651,N2,0.011965,0.008423,0.020275,0.050625
652,N2,0.187166,0.003610,0.013010,0.434034
653,N2,0.037708,0.021258,0.058897,0.000000
654,N2,0.012163,0.012871,0.052532,0.037433
655,N2,0.026197,0.002759,0.016784,0.255204
656,N2,0.015663,0.004148,0.029102,0.070676
657,N2,0.027414,0.006283,0.007488,0.155425
658,N2,0.037528,0.004147,0.021543,0.315250
659,N2,0.017367,0.001597,0.008106,0.141402
660,N2,0.016481,0.014619,0.035682,0.096659
661,N2,0.006461,0.016664,0.020196,0.084916
662,N2,0.033725,0.009743,0.039733,0.252731
663,N2,0.019429,0.005761,0.029356,0.014491
664,N2,0.004122,0.011411,0.021716,0.089783
665,N2,0.012341,0.008116,0.042190,0.039622
666,N2,0.003465,0.003653,0.029769,0.163691
667,N2,0.029242,0.014378,0.032380,0.029569
668,N2,0.052792,0.005015,0.022118,0.282013
669,N2,0.029922,0.002560,0.030236,0.320151
670,N2,0.018155,0.012389,0.058324,0.262593
671,N2,0.028508,0.005074,0.018542,0.015648
672,N2,0.034710,0.011220,0.039393,0.144504
673,N2,0.012252,0.004015,0.069900,0.107190
674,N2,0.009806,0.042155,0.068522,0.101347
675,N2,0.004137,0.002000,0.018740,0.177420
676,N2,0.019619,0.011630,0.041490,0.000000
677,N2,0.010147,0.002644,0.022821,0.150644
678,N1,0.023102,0.005470,0.028894,0.232424
679,N2,0.014301,0.002363,0.015404,0.166333
680,N2,0.019168,0.000755,0.016597,0.218777
681,N2,0.016550,0.002317,0.025299,0.046141
682,N2,0.020169,0.004428,0.028296,0.286901
683,N2,0.017323,0.005008,0.029823,0.007099
684,N2,0.243012,0.000785,0.013526,0.235847
685,N2,0.079679,0.001441,0.012884,0.105776
686,N2,0.011265,0.004601,0.022311,0.000000
687,N2,0.038213,0.003304,0.018767,0.036414
688,N2,0.008857,0.014363,0.030280,0.049394
689,N2,0.026682,0.004427,0.013004,0.032658
690,N2,0.011747,0.009377,0.057721,0.115032
691,N2,0.004443,0.008906,0.028758,0.005189
692,N2,0.028257,0.003472,0.028533,0.007097
693,N2,0.001655,0.001890,0.030095,0.079907
694,N2,0.022126,0.003910,0.039116,0.041468
695,N2,0.001687,0.013461,0.031136,0.110603
696,N3,0.014954,0.001834,0.037176,0.021879
697,N3,0.003482,0.002026,0.027504,0.110814
698,N2,0.003137,0.016350,0.038613,0.085463
699,N3,0.004595,0.019324,0.130803,0.052219
700,N3,0.014248,0.002116,0.031443,0.107679
701,N3,0.041606,0.018415,0.064508,0.053520
702,N3,0.011030,0.014471,0.039062,0.191720
703,N3,0.007030,0.000559,0.029059,0.000000
704,N3,0.002009,0.052314,0.056807,0.000000
705,N3,0.032037,0.004427,0.021270,0.173946
706,N3,0.005379,0.013678,0.024629,0.045453
707,N3,0.007256,0.016714,0.023603,0.005756
708,N3,0.007872,0.004647,0.037618,0.164430
709,N3,0.006408,0.008486,0.081848,0.454761
710,N3,0.007567,0.016703,0.046786,0.083107
711,N3,0.011694,0.001319,0.043664,0.199667
712,N3,0.002138,0.003663,0.033036,0.194112
713,N3,0.011618,0.005401,0.058007,0.060839
714,N3,0.019653,0.054963,0.076737,0.129205
715,N3,0.008614,0.000488,0.025086,0.541639
716,N3,0.001531,0.000330,0.014594,0.015846
717,N3,0.003356,0.017394,0.035975,0.152053
718,N3,0.008935,0.001409,0.031397,0.000000
719,N3,0.016547,0.027432,0.046522,0.377441
720,N2,0.017906,0.004386,0.045480,0.031356
721,N2,0.001716,0.006343,0.035055,0.180389
722,N2,0.076450,0.003314,0.021996,0.069067
723,N1,0.240782,0.000318,0.007784,0.213885
724,N2,0.006588,0.000498,0.012151,0.039123
725,N2,0.018116,0.002108,0.026970,0.339108
726,N2,0.037340,0.001333,0.013915,0.042581
727,N2,0.003159,0.002808,0.032454,0.062099
728,N2,0.001408,0.041536,0.059480,0.146466
729,N2,0.027459,0.003481,0.012814,0.210527
730,N2,0.004799,0.005880,0.035707,0.129345
731,N2,0.038996,0.007504,0.015519,0.000000
732,N2,0.020202,0.006084,0.017103,0.085407
733,N2,0.016872,0.005969,0.034552,0.019533
734,N2,0.002490,0.011521,0.059079,0.088743
735,N2,0.012162,0.009120,0.032093,0.084967
736,N2,0.023404,0.043781,0.086080,0.041951
737,N3,0.007142,0.019062,0.033864,0.059167
738,N3,0.034598,0.003849,0.041819,0.098233
739,N2,0.013581,0.073070,0.104200,0.025827
740,N2,0.006394,0.002354,0.039898,0.008451
741,N3,0.011204,0.026658,0.058740,0.087467
742,N3,0.011460,0.004789,0.042077,0.092216
743,N2,0.010357,0.054984,0.085423,0.079755
744,N3,0.003998,0.000037,0.022122,0.018490
745,N2,0.036010,0.001825,0.010359,0.140156
746,N2,0.003243,0.027238,0.052626,0.150130
747,N3,0.004074,0.005466,0.041551,0.000986
748,N3,0.001954,0.051181,0.124253,0.143021
749,N2,0.004087,0.054004,0.080863,0.067831
750,N2,0.005307,0.004174,0.037857,0.104276
751,N3,0.006237,0.012828,0.031610,0.000000
752,N3,0.006188,0.005288,0.038887,0.000000
753,N3,0.019595,0.016510,0.050827,0.068277
754,N3,0.006245,0.002025,0.027487,0.023673
755,N3,0.009154,0.003916,0.030967,0.067605
756,N3,0.007360,0.000810,0.022446,0.366810
757,N3,0.000703,0.012806,0.065557,0.039952
758,N3,0.007226,0.039519,0.077106,0.225492
759,N2,0.013085,0.005167,0.022031,0.088543
760,N2,0.067602,0.001151,0.013212,0.153522
761,N2,0.036576,0.007499,0.033419,0.119072
762,N2,0.024081,0.007564,0.024895,0.000000
763,N2,0.019895,0.041594,0.064109,0.046972
764,N2,0.058101,0.007880,0.035953,0.000000
765,N2,0.022883,0.008092,0.021086,0.116352
766,N2,0.011543,0.011453,0.030615,0.090399
767,N2,0.030613,0.005363,0.023762,0.159563
768,N2,0.016198,0.005630,0.103339,0.154250
769,N2,0.016871,0.001707,0.013810,0.266948
770,N3,0.001407,0.014853,0.050021,0.018367
771,N3,0.014323,0.004014,0.063379,0.009942
772,N3,0.020104,0.011532,0.058251,0.003181
773,N2,0.004124,0.003519,0.018604,0.107360
774,N3,0.034585,0.003392,0.010146,0.056711
775,N3,0.007560,0.020950,0.084580,0.041928
776,N2,0.008095,0.003305,0.011754,0.118242
777,N3,0.010644,0.005369,0.051005,0.060042
778,N2,0.005715,0.015244,0.047393,0.096521
779,N2,0.027066,0.003887,0.022120,0.187854
780,N2,0.009044,0.008209,0.023172,0.124450
781,N2,0.003373,0.002097,0.015356,0.014676
782,N2,0.000606,0.001288,0.037959,0.079826
783,N2,0.094950,0.003419,0.012588,0.046372
784,N2,0.030467,0.003825,0.015870,0.077367
785,N2,0.018270,0.006142,0.023151,0.031550
786,N2,0.003368,0.002838,0.032444,0.126709
787,N2,0.031556,0.006139,0.022672,0.053773
788,N2,0.026598,0.003954,0.006766,0.036943
789,N2,0.020209,0.009512,0.041790,0.293340
790,N2,0.003216,0.002765,0.020382,0.106681
791,N2,0.043667,0.021719,0.052546,0.144637
792,N2,0.057072,0.002390,0.036283,0.089334
793,N2,0.060138,0.008359,0.039883,0.279994
794,N2,0.111676,0.002664,0.015510,0.086517
795,N2,0.032467,0.047033,0.091604,0.101637
796,N2,0.022080,0.011864,0.042126,0.362866
797,N2,0.027854,0.006637,0.030019,0.080497
798,N2,0.026466,0.010455,0.027753,0.175533
799,N2,0.043517,0.004154,0.027018,0.083733
800,N2,0.007652,0.007745,0.046021,0.061128
801,N2,0.025986,0.019595,0.064212,0.075181
802,N2,0.007839,0.006887,0.033764,0.172129
803,N2,0.015081,0.008673,0.035290,0.242890
804,N2,0.009414,0.007235,0.065544,0.003827
805,N2,0.015640,0.001064,0.005117,0.064326
806,N2,0.033421,0.016448,0.073308,0.115075
807,N2,0.012771,0.005207,0.012013,0.155215
808,N2,0.035915,0.019275,0.046175,0.016656
809,N2,0.002913,0.003491,0.016164,0.038335
810,N2,0.007142,0.004086,0.019008,0.073299
811,N2,0.032877,0.003234,0.038883,0.145972
812,W,0.007213,0.000350,0.013007,0.077642
813,N1,0.011411,0.000879,0.032985,0.127071
814,N2,0.003434,0.000411,0.021407,0.143670
815,N2,0.050562,0.002506,0.013048,0.110768
816,N2,0.003662,0.005826,0.009980,0.046938
817,N2,0.002299,0.003312,0.031545,0.116470
818,N2,0.020482,0.001462,0.026048,0.144643
819,N2,0.012805,0.008124,0.041639,0.095111
820,N2,0.024809,0.010469,0.027547,0.244539
821,N2,0.004830,0.003464,0.023354,0.082075
822,N2,0.020693,0.038646,0.064863,0.233987
823,N2,0.007024,0.032616,0.060008,0.144296
824,N2,0.026926,0.007810,0.020659,0.172326
825,N2,0.020318,0.002005,0.007109,0.233438
826,N2,0.004908,0.007275,0.030715,0.040222
827,N2,0.002108,0.003489,0.014620,0.072879
828,N2,0.030722,0.006880,0.013902,0.060965
829,N2,0.009881,0.007640,0.018594,0.056763
830,N2,0.045413,0.005511,0.069955,0.032363
831,N2,0.013683,0.022067,0.062222,0.163744
832,N2,0.106654,0.002494,0.018822,0.114700
833,N2,0.038392,0.017556,0.037999,0.074774
834,N2,0.071885,0.026211,0.037815,0.367307
835,N2,0.009926,0.007259,0.044693,0.215890
836,N2,0.023421,0.000644,0.011123,0.008316
837,N2,0.037048,0.051159,0.098274,0.059733
838,N2,0.010852,0.022936,0.029753,0.199801
839,N2,0.016574,0.003241,0.010998,0.195364
840,R,0.006463,0.008157,0.030340,0.015317
841,R,0.005131,0.001700,0.036119,0.060163
842,R,0.025500,0.004305,0.012861,0.188036
843,R,0.015855,0.056306,0.069322,0.000000
844,R,0.021323,0.002684,0.022666,0.043476
845,R,0.008724,0.006901,0.012650,0.377083
846,R,0.010910,0.000657,0.009077,0.480431
847,R,0.007511,0.005113,0.007311,0.007439
848,R,0.010718,0.001027,0.014202,0.000000
849,R,0.005762,0.001230,0.033296,0.229020
850,R,0.009626,0.006679,0.024040,0.115623
851,R,0.010709,0.121063,0.135401,0.008267
852,N1,0.058807,0.000826,0.005990,0.387856
853,N1,0.016710,0.000668,0.023312,0.266056
854,N1,0.026390,0.002257,0.008710,0.354103
855,N1,0.047473,0.000526,0.010138,0.009741
856,N1,0.002053,0.004643,0.012149,0.249482
857,N2,0.022774,0.013089,0.023749,0.206650
858,N2,0.027889,0.014532,0.031887,0.182078
859,N2,0.025290,0.027429,0.056227,0.014826
860,N2,0.035817,0.013252,0.019414,0.113444
861,N2,0.048888,0.008619,0.024911,0.090070
862,N2,0.025303,0.001411,0.008904,0.347637
863,R,0.015473,0.001181,0.053139,0.109041
864,N2,0.047788,0.006977,0.025425,0.039984
865,R,0.083990,0.000308,0.010714,0.184894
866,R,0.019100,0.004268,0.017670,0.006397
867,R,0.009997,0.004447,0.012186,0.668861
868,R,0.049611,0.002431,0.008539,0.191981
869,R,0.019714,0.000655,0.012708,0.000000
870,R,0.005661,0.002832,0.016508,0.034284
871,R,0.055364,0.000778,0.015625,0.187403
872,R,0.007876,0.001495,0.014127,0.264622
873,R,0.116624,0.001597,0.007692,0.032810
874,R,0.044299,0.002389,0.010963,0.000000
875,R,0.012063,0.001792,0.017918,0.166849
876,R,0.062655,0.005212,0.008286,0.502594
877,R,0.018937,0.003919,0.019029,0.152776
878,R,0.012663,0.001054,0.021313,0.156543
879,R,0.035501,0.000975,0.003190,0.403835
880,R,0.033184,0.003199,0.015173,0.048143
881,N2,0.004498,0.007887,0.043466,0.069579
882,R,0.017570,0.002763,0.006810,0.029313
883,N2,0.015397,0.002210,0.023481,0.121960
884,N1,0.024819,0.001977,0.023705,0.285675
885,N1,0.022150,0.003417,0.019121,0.121158
886,R,0.012894,0.000735,0.014660,0.328118
887,R,0.091914,0.004872,0.022411,0.163767
888,N1,0.017825,0.001292,0.019783,0.170029
889,N1,0.012680,0.004880,0.013537,0.134812
890,N1,0.148889,0.003337,0.075466,0.056878
891,N1,0.204374,0.000519,0.008058,0.149248
892,N1,0.005131,0.002875,0.071353,0.220524
893,N1,0.013851,0.002908,0.032389,0.009153
894,N2,0.011116,0.006098,0.019059,0.062539
895,N2,0.011170,0.010067,0.023909,0.000000
896,N2,0.013789,0.012360,0.026026,0.258940
897,N2,0.058970,0.002806,0.025234,0.343332
898,N2,0.048566,0.010637,0.040852,0.135816
899,N2,0.039276,0.005338,0.029212,0.000000
900,N2,0.004003,0.012585,0.030279,0.185576
901,N2,0.022588,0.003381,0.012825,0.014479
902,N2,0.008569,0.011383,0.073527,0.044790
903,N2,0.036821,0.005405,0.027587,0.072508
904,N2,0.007082,0.015878,0.027450,0.104666
905,N2,0.032583,0.009552,0.022485,0.000000
906,N2,0.033209,0.012925,0.018503,0.015042
907,N2,0.013756,0.013391,0.029988,0.031842
908,N3,0.020355,0.018586,0.052548,0.046810
909,N2,0.018468,0.004184,0.015729,0.149407
910,N2,0.001495,0.001652,0.029134,0.122235
911,N2,0.046619,0.006615,0.031058,0.000000
912,N2,0.016500,0.005925,0.022275,0.177002
913,N2,0.032575,0.004995,0.029774,0.377215
914,N2,0.010372,0.042108,0.050821,0.047636
915,N2,0.013536,0.002514,0.013671,0.085848
916,N2,0.013546,0.004385,0.020625,0.143863
917,N2,0.007790,0.009743,0.017761,0.065306
918,N2,0.056778,0.020226,0.041141,0.190817
919,N2,0.025876,0.004727,0.014171,0.125132
920,N2,0.002736,0.003929,0.009807,0.203128
921,N2,0.013644,0.005709,0.015976,0.342594
922,N3,0.001869,0.000166,0.021550,0.070714
923,N2,0.019948,0.000811,0.019632,0.000000
924,N2,0.003284,0.003733,0.016715,0.176496
925,N3,0.004284,0.000364,0.027498,0.118327
926,N2,0.018733,0.001123,0.010731,0.222772
927,N2,0.004916,0.016071,0.056605,0.105538
928,N3,0.004194,0.028730,0.069941,0.250637
929,N2,0.005375,0.001367,0.023905,0.000000
930,N3,0.015570,0.002408,0.071538,0.031817
931,N3,0.006553,0.007473,0.086961,0.013869
932,N3,0.002848,0.000377,0.049756,0.052953
933,N3,0.011113,0.028575,0.051717,0.084159
934,N3,0.008043,0.014671,0.021254,0.028913
935,N3,0.001876,0.000483,0.028968,0.015537
936,N2,0.007860,0.029984,0.043011,0.058027
937,N3,0.007716,0.000837,0.078407,0.174937
938,N3,0.004388,0.014745,0.027607,0.025717
939,N3,0.009455,0.014891,0.040966,0.071364
940,N2,0.006606,0.014966,0.024554,0.128867
941,N3,0.005606,0.042092,0.059197,0.030836
942,N3,0.013846,0.006452,0.010300,0.146216
943,N2,0.005367,0.001040,0.028302,0.000000
944,N2,0.057449,0.005552,0.012789,0.062906
945,N2,0.005762,0.040292,0.088284,0.296639
946,N2,0.010306,0.010503,0.013843,0.087818
947,N2,0.008088,0.000491,0.020432,0.102578
948,N2,0.007068,0.003082,0.021629,0.010425
949,N3,0.010730,0.003657,0.045619,0.171004
950,N2,0.002808,0.001456,0.057195,0.060717
951,N3,0.012710,0.001695,0.034403,0.009757
952,N3,0.007445,0.027020,0.044128,0.113278
953,N3,0.003653,0.001968,0.061204,0.000000
954,N3,0.018289,0.001626,0.024388,0.011301
955,N3,0.002080,0.000803,0.027233,0.027106
956,N3,0.007697,0.043946,0.052825,0.155473
957,N3,0.003986,0.016014,0.039495,0.209860
958,N3,0.002031,0.013582,0.036565,0.158021
959,N3,0.006248,0.002544,0.008477,0.081014
960,N3,0.001461,0.004536,0.082399,0.000000
961,N3,0.013516,0.013634,0.021660,0.098802
962,N3,0.025905,0.012981,0.038405,0.143641
963,N3,0.001878,0.000280,0.017501,0.350208
964,N3,0.002656,0.001351,0.012798,0.064848
965,N3,0.003861,0.000025,0.012982,0.147827
966,N3,0.000797,0.028056,0.057442,0.174553
967,N3,0.013016,0.016988,0.028684,0.109334
968,N3,0.025680,0.012729,0.045343,0.220953
969,N3,0.003605,0.013328,0.028406,0.164846
970,N3,0.002195,0.001598,0.042715,0.110692
